Accession	Name	Description
565039	Salmonella enterica subsp. enterica serovar Schwarzengrund str. KMR78
454165	Salmonella enterica subsp. enterica serovar Schwarzengrund str. SL480
363568	Salmonella enterica subsp. enterica serovar Sendai
28150	Salmonella enterica subsp. enterica serovar Senftenberg
44469	Salmonella enterica subsp. enterica serovar Setubal
46627	Salmonella enterica subsp. enterica serovar Shomron
29481	Salmonella enterica subsp. enterica serovar Simsbury
487002	Salmonella enterica subsp. enterica serovar Singapore
181798	Salmonella enterica subsp. enterica serovar Sloterdijk
192953	Salmonella enterica subsp. enterica serovar Stanley
286782	Salmonella enterica subsp. enterica serovar Stanleyville
487003	Salmonella enterica subsp. enterica serovar Taksony
356544	Salmonella enterica subsp. enterica serovar Tallahassee
181828	Salmonella enterica subsp. enterica serovar Tejas
143221	Salmonella enterica subsp. enterica serovar Tennessee
573395	Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191
181829	Salmonella enterica subsp. enterica serovar Tennyson
181737	Salmonella enterica subsp. enterica serovar Texas
600	Salmonella enterica subsp. enterica serovar Thompson
149389	Salmonella enterica subsp. enterica serovar Toulon
181830	Salmonella enterica subsp. enterica serovar Travis
90370	Salmonella enterica subsp. enterica serovar Typhi
90371	Salmonella enterica subsp. enterica serovar Typhimurium
588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S
568708	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580
568709	Salmonella enterica subsp. enterica serovar Typhimurium str. DT2
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
718274	Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
353544	Salmonella enterica subsp. enterica serovar Typhimurium var. Copenhagen
497977	Salmonella enterica subsp. enterica serovar Typhi str. 404ty
496065	Salmonella enterica subsp. enterica serovar Typhi str. AG3
220341	Salmonella enterica subsp. enterica serovar Typhi str. CT18
497976	Salmonella enterica subsp. enterica serovar Typhi str. E00-7866
497975	Salmonella enterica subsp. enterica serovar Typhi str. E01-6750
497974	Salmonella enterica subsp. enterica serovar Typhi str. E02-1180
497973	Salmonella enterica subsp. enterica serovar Typhi str. E98-0664
496068	Salmonella enterica subsp. enterica serovar Typhi str. E98-2068
496064	Salmonella enterica subsp. enterica serovar Typhi str. E98-3139
496067	Salmonella enterica subsp. enterica serovar Typhi str. J185
496066	Salmonella enterica subsp. enterica serovar Typhi str. M223
596159	Salmonella enterica subsp. enterica serovar Typhi str. SGSC2661
209261	Salmonella enterica subsp. enterica serovar Typhi str. Ty2
527001	Salmonella enterica subsp. enterica serovar Typhi str. Ty21a
41529	Salmonella enterica subsp. enterica serovar Typhisuis
487004	Salmonella enterica subsp. enterica serovar Uganda
487005	Salmonella enterica subsp. enterica serovar Uphill
260677	Salmonella enterica subsp. enterica serovar Urbana
181797	Salmonella enterica subsp. enterica serovar Vellore
48409	Salmonella enterica subsp. enterica serovar Virchow
465517	Salmonella enterica subsp. enterica serovar Virchow str. SL491
140099	Salmonella enterica subsp. enterica serovar Virginia
322833	Salmonella enterica subsp. enterica serovar Wagenia
487006	Salmonella enterica subsp. enterica serovar Wangata
406014	Salmonella enterica subsp. enterica serovar Washington
58101	Salmonella enterica subsp. enterica serovar Waycross
57743	Salmonella enterica subsp. enterica serovar Weltevreden
465518	Salmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537
356621	Salmonella enterica subsp. enterica serovar Westhampton
149384	Salmonella enterica subsp. enterica serovar Wien
399588	Salmonella enterica subsp. enterica serovar Zanzibar
59205	Salmonella enterica subsp. houtenae
59244	Salmonella enterica subsp. houtenae serovar 43:z4,z23:-
286760	Salmonella enterica subsp. houtenae serovar 45a,b:g,z51:-
58100	Salmonella enterica subsp. houtenae serovar Houten
523832	Salmonella enterica subsp. houtenae str. ATCC BAA-1580
523831	Salmonella enterica subsp. houtenae str. ATCC BAA-1581
59207	Salmonella enterica subsp. indica
523835	Salmonella enterica subsp. indica str. ATCC BAA-1576
523834	Salmonella enterica subsp. indica str. ATCC BAA-1578
59202	Salmonella enterica subsp. salamae
181897	Salmonella enterica subsp. salamae serovar 4,12,27:i:z35
181898	Salmonella enterica subsp. salamae serovar 4,12:z:1,7
41518	Salmonella enterica subsp. salamae serovar 42:f,g,t:--
297361	Salmonella enterica subsp. salamae serovar Greenside
46629	Salmonella enterica subsp. salamae serovar Sofia
523838	Salmonella enterica subsp. salamae str. ATCC BAA-1582
523837	Salmonella enterica subsp. salamae str. ATCC BAA-1583
59208	Salmonella enterica subsp. VII
59246	Salmonella enterica VI 1,6,14,25:a:e,n,x
41520	Salmonella enterica VII 1,40:g,z51:--
41521	Salmonella enterica VII 40:z4,z24:--
599	Salmonella sp.	_blank_
228739	Salmonella sp. S191
644616	Salmonella sp. YLD3
75555	Salmonella thompson C1
85569	Salmonella typhimurium DT104
216597	Salmonella typhimurium SL1344
178328	Salmonella typhimurium TR7095
613	Serratia
47917	Serratia fonticola
614	Serratia liquefaciens	Serratia liquefaciens
615	Serratia marcescens
618	Serratia odorifera	Serratia odorifera
616	Serratia sp.
1327989	Serratia sp. FS14	_blank_
22	Shewanella
38313	Shewanella algae
56812	Shewanella frigidimarina
150120	Shewanella livingstonensis
70863	Shewanella oneidensis
50422	Shewanella sp.	_blank_
332186	Shewanella xiamenensis
620	Shigella
300268	Shigella boydii Sb227	_blank_
622	Shigella dysenteriae
300267	Shigella dysenteriae Sd197
623	Shigella flexneri
42897	Shigella flexneri 2a
198214	Shigella flexneri 2a str. 301	_blank_
624	Shigella sonnei
1074431	Shigella sp. SH165
1074432	Shigella sp. SH202
1074433	Shigella sp. SH219
1074434	Shigella sp. SH223
1074435	Shigella sp. SH257
1074436	Shigella sp. SH284
1074437	Shigella sp. SH361
1620224	Sphingomonas sp. ALS-13
1279	Staphylococcus
1280	Staphylococcus aureus
452948	Staphylococcus aureus 930918-3
553601	Staphylococcus aureus A10102
553602	Staphylococcus aureus A10103
553603	Staphylococcus aureus A10135
553604	Staphylococcus aureus A10136
553605	Staphylococcus aureus A10151
553606	Staphylococcus aureus A10152
553607	Staphylococcus aureus A10153
553608	Staphylococcus aureus A10154
553609	Staphylococcus aureus A10155
553610	Staphylococcus aureus A10156
553565	Staphylococcus aureus A5937
553566	Staphylococcus aureus A5940
553567	Staphylococcus aureus A5948
553568	Staphylococcus aureus A6224
553569	Staphylococcus aureus A6226
553570	Staphylococcus aureus A6298
553571	Staphylococcus aureus A6300
553572	Staphylococcus aureus A6658
553573	Staphylococcus aureus A8115
553574	Staphylococcus aureus A8117
553575	Staphylococcus aureus A8118
553576	Staphylococcus aureus A8392
553577	Staphylococcus aureus A8796
553578	Staphylococcus aureus A8799
553579	Staphylococcus aureus A8817
553580	Staphylococcus aureus A8819
553581	Staphylococcus aureus A9299
553582	Staphylococcus aureus A9305
553583	Staphylococcus aureus A9635
553584	Staphylococcus aureus A9636
553585	Staphylococcus aureus A9637
553586	Staphylococcus aureus A9638
553587	Staphylococcus aureus A9639
553588	Staphylococcus aureus A9719
553589	Staphylococcus aureus A9744
553590	Staphylococcus aureus A9754
553591	Staphylococcus aureus A9757
553592	Staphylococcus aureus A9763
553593	Staphylococcus aureus A9764
553594	Staphylococcus aureus A9765
553595	Staphylococcus aureus A9766
553596	Staphylococcus aureus A9781
553597	Staphylococcus aureus A9784
553598	Staphylococcus aureus A9788
553599	Staphylococcus aureus A9792
553600	Staphylococcus aureus A9798
455227	Staphylococcus aureus D30
665030	Staphylococcus aureus ED98
273036	Staphylococcus aureus RF122
561307	Staphylococcus aureus RN4220
72759	Staphylococcus aureus subsp. anaerobius
46170	Staphylococcus aureus subsp. aureus
585120	Staphylococcus aureus subsp. aureus 01.7997.S
644279	Staphylococcus aureus subsp. aureus 132
585121	Staphylococcus aureus subsp. aureus 4022
585122	Staphylococcus aureus subsp. aureus 4030
585143	Staphylococcus aureus subsp. aureus 55/2053
585123	Staphylococcus aureus subsp. aureus 55/2237
585124	Staphylococcus aureus subsp. aureus 55/2798
585125	Staphylococcus aureus subsp. aureus 55/3224
585126	Staphylococcus aureus subsp. aureus 55/3488
585127	Staphylococcus aureus subsp. aureus 58-362
585144	Staphylococcus aureus subsp. aureus 58-424
585128	Staphylococcus aureus subsp. aureus 65-1119
585145	Staphylococcus aureus subsp. aureus 65-1322
585129	Staphylococcus aureus subsp. aureus 65-20
585130	Staphylococcus aureus subsp. aureus 66-1888
585131	Staphylococcus aureus subsp. aureus 67-331
585132	Staphylococcus aureus subsp. aureus 67-43
585146	Staphylococcus aureus subsp. aureus 68-397
585133	Staphylococcus aureus subsp. aureus 68-81
585134	Staphylococcus aureus subsp. aureus 69-172
585135	Staphylococcus aureus subsp. aureus 69-412
585136	Staphylococcus aureus subsp. aureus 75916
585147	Staphylococcus aureus subsp. aureus A017934/97
585137	Staphylococcus aureus subsp. aureus BH26-04
585148	Staphylococcus aureus subsp. aureus Btn1260
585149	Staphylococcus aureus subsp. aureus C101
585150	Staphylococcus aureus subsp. aureus C160
585151	Staphylococcus aureus subsp. aureus C427
543538	Staphylococcus aureus subsp. aureus CGS00
543539	Staphylococcus aureus subsp. aureus CGS01
543540	Staphylococcus aureus subsp. aureus CGS03
93062	Staphylococcus aureus subsp. aureus COL
585152	Staphylococcus aureus subsp. aureus D139
585153	Staphylococcus aureus subsp. aureus E1410
685039	Staphylococcus aureus subsp. aureus ED133
681288	Staphylococcus aureus subsp. aureus ED98
585154	Staphylococcus aureus subsp. aureus EMRSA16
585155	Staphylococcus aureus subsp. aureus H19
585138	Staphylococcus aureus subsp. aureus HT20010559
359787	Staphylococcus aureus subsp. aureus JH1
359786	Staphylococcus aureus subsp. aureus JH9
869816	Staphylococcus aureus subsp. aureus JKD6159	_blank_
585156	Staphylococcus aureus subsp. aureus M1015
585139	Staphylococcus aureus subsp. aureus M1016
585140	Staphylococcus aureus subsp. aureus M765
585157	Staphylococcus aureus subsp. aureus M809
585141	Staphylococcus aureus subsp. aureus M859
585158	Staphylococcus aureus subsp. aureus M876
585159	Staphylococcus aureus subsp. aureus M899
548470	Staphylococcus aureus subsp. aureus MN8
680649	Staphylococcus aureus subsp. aureus MR1
282458	Staphylococcus aureus subsp. aureus MRSA252
282459	Staphylococcus aureus subsp. aureus MSSA476
418127	Staphylococcus aureus subsp. aureus Mu3
158878	Staphylococcus aureus subsp. aureus Mu50
585891	Staphylococcus aureus subsp. aureus Mu50-omega
196620	Staphylococcus aureus subsp. aureus MW2
158879	Staphylococcus aureus subsp. aureus N315
93061	Staphylococcus aureus subsp. aureus NCTC 8325
523796	Staphylococcus aureus subsp. aureus ST398
505321	Staphylococcus aureus subsp. aureus str. CF-Marseille
546342	Staphylococcus aureus subsp. aureus str. JKD6008
546343	Staphylococcus aureus subsp. aureus str. JKD6009
426430	Staphylococcus aureus subsp. aureus str. Newman
548474	Staphylococcus aureus subsp. aureus TCH130
548473	Staphylococcus aureus subsp. aureus TCH60
548475	Staphylococcus aureus subsp. aureus TCH70
367830	Staphylococcus aureus subsp. aureus USA300
451515	Staphylococcus aureus subsp. aureus USA300_FPR3757
451516	Staphylococcus aureus subsp. aureus USA300_TCH1516
450394	Staphylococcus aureus subsp. aureus USA300_TCH959
585160	Staphylococcus aureus subsp. aureus WBG10049
661155	Staphylococcus aureus subsp. aureus WI-184
672189	Staphylococcus aureus subsp. aureus WKZ-1
585161	Staphylococcus aureus subsp. aureus WW2703/97
585142	Staphylococcus aureus subsp. aureus WW2707/97
46126	Staphylococcus chromogenes
29382	Staphylococcus cohnii
1282	Staphylococcus epidermidis
176280	Staphylococcus epidermidis ATCC 12228
176279	Staphylococcus epidermidis RP62A
246432	Staphylococcus equorum
29383	Staphylococcus equorum subsp. equorum
1283	Staphylococcus haemolyticus
1290	Staphylococcus hominis
1284	Staphylococcus hyicus
1285	Staphylococcus intermedius
42858	Staphylococcus lentus
28035	Staphylococcus lugdunensis	Staphylococcus lugdunensis
283734	Staphylococcus pseudintermedius	Staphylococcus pseudintermedius
29385	Staphylococcus saprophyticus	_blank_
1296	Staphylococcus sciuri
147467	Staphylococcus sciuri subsp. sciuri	_blank_
1286	Staphylococcus simulans
643214	Staphylococcus stepanovicii
1292	Staphylococcus warneri
1288	Staphylococcus xylosus
40324	Stenotrophomonas maltophilia
1933	Streptoalloteichus tenebrarius	_blank_
1301	Streptococcus
1311	Streptococcus agalactiae
208435	Streptococcus agalactiae 2603V/R	_blank_
216466	Streptococcus agalactiae serogroup V	_blank_
1328	Streptococcus anginosus	_blank_
862970	Streptococcus anginosus C1051
862971	Streptococcus anginosus C238
113107	Streptococcus australis	_blank_
76860	Streptococcus constellatus	_blank_
862969	Streptococcus constellatus subsp. pharyngis C1050
696216	Streptococcus constellatus subsp. pharyngis C232
862968	Streptococcus constellatus subsp. pharyngis C818
1336	Streptococcus equi
40041	Streptococcus equi subsp. zooepidemicus
1338	Streptococcus intermedius	_blank_
862967	Streptococcus intermedius B196
862966	Streptococcus intermedius C270
150055	Streptococcus lutetiensis
1303	Streptococcus oralis
430515	Streptococcus phage 370.4
1313	Streptococcus pneumoniae
561276	Streptococcus pneumoniae ATCC 700669
171101	Streptococcus pneumoniae R6
487213	Streptococcus pneumoniae Taiwan19F-14
170187	Streptococcus pneumoniae TIGR4
1314	Streptococcus pyogenes
198466	Streptococcus pyogenes MGAS315	_blank_
186103	Streptococcus pyogenes MGAS8232
370551	Streptococcus pyogenes MGAS9429	_blank_
1324	Streptococcus sp. G148
1307	Streptococcus suis
1308	Streptococcus thermophilus
1349	Streptococcus uberis
1883	Streptomyces
68570	Streptomyces albulus
1888	Streptomyces albus
1889	Streptomyces ambofaciens
1890	Streptomyces antibioticus
1894	Streptomyces aureofaciens
1896	Streptomyces bikiniensis
195949	Streptomyces caeruleus
53446	Streptomyces cinnamoneus	_blank_
100226	Streptomyces coelicolor A3(2)
1906	Streptomyces fradiae
1907	Streptomyces glaucescens
1911	Streptomyces griseus
1912	Streptomyces hygroscopicus
1133850	Streptomyces hygroscopicus subsp. jinggangensis 5008
1967	Streptomyces kanamyceticus
39478	Streptomyces laurentii	_blank_
1915	Streptomyces lincolnensis
1916	Streptomyces lividans
1200984	Streptomyces lividans 1326
55404	Streptomyces netropsis
193462	Streptomyces niveus
80859	Streptomyces ribosidificus
1927	Streptomyces rimosus
68264	Streptomyces rishiriensis
149682	Streptomyces roseochromogenes subsp. oscitans
1352936	Streptomyces roseochromogenes subsp. oscitans DS 12.976
457430	Streptomyces roseosporus NRRL 11379
547964	Streptomyces sp. TRI-1
1214076	Streptomyces sp. WAC1438
1501383	Streptomyces sp. WAC4747
1194538	Streptomyces sp. WAC5292
80858	Streptomyces thermotolerans
55952	Streptomyces toyocaensis
54571	Streptomyces venezuelae
953739	Streptomyces venezuelae ATCC 10712
1960	Streptomyces vinaceus
1938	Streptomyces viridochromogenes
43759	Streptomyces wedmorensis
32630	synthetic construct	Synthetic constructs.
5811	Toxoplasma gondii	Toxoplasma gondii
77133	uncultured bacterium
654983	uncultured bacterium AOTet43
506512	uncultured bacterium BLR1
506513	uncultured bacterium BLR10
506514	uncultured bacterium BLR12
506515	uncultured bacterium BLR13
506517	uncultured bacterium BLR17
506518	uncultured bacterium BLR18
506519	uncultured bacterium BLR19
506520	uncultured bacterium BLR2
506521	uncultured bacterium BLR3
506522	uncultured bacterium BLR5
506523	uncultured bacterium BLR7
506524	uncultured bacterium BLR8
506525	uncultured bacterium BLR9
1805580	uncultured bacterium IN-02	_blank_
1805592	uncultured bacterium IN-14	_blank_
155900	uncultured organism
45196	unidentified cloning vector
2129	Ureaplasma	_blank_
134821	Ureaplasma parvum	_blank_
2130	Ureaplasma urealyticum	_blank_
565575	Ureaplasma urealyticum serovar 10 str. ATCC 33699	_blank_
29278	vector	Definition needed.
662	Vibrio
55601	Vibrio anguillarum
666	Vibrio cholerae
593588	Vibrio cholerae MJ-1236
345072	Vibrio cholerae MO10
156539	Vibrio cholerae non-O1/non-O139
243277	Vibrio cholerae O1 biovar El Tor str. N16961
676	Vibrio fluvialis
669	Vibrio harveyi
670	Vibrio parahaemolyticus
1211705	Vibrio parahaemolyticus BB22OP
1338034	Vibrio parahaemolyticus O1:Kuk str. FDA_R31
223926	Vibrio parahaemolyticus RIMD 2210633
1429044	Vibrio parahaemolyticus UCM-V493
159729	Vibrio sp. No.6
672	Vibrio vulnificus	Vibrio vulnificus
10239	Virus	Viruses are a large domain of infectious agents consisting typically of a nucleic acid molecule surrounded in a protein coat, sometimes with a peptide molecule. Viruses are highly variable and are capable of infecting all forms of life, with many different mechanisms. Some viruses are bacteriophage viruses, which infect a bacterial cell and reproduce within the cell, causing cell lysis and killing the bacterium.
629	Yersinia
630	Yersinia enterocolitica
393305	Yersinia enterocolitica subsp. enterocolitica 8081	_blank_
34054	Yersinia enterocolitica (type O:8)
632	Yersinia pestis
360102	Yersinia pestis Antiqua
214092	Yersinia pestis CO92	_blank_
502800	Yersinia pseudotuberculosis YPIII	_blank_
